"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
114,0.4924,0.4141,0.5855,0.6428,0.5659,0.7302,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
119,0.4848,0.4067,0.5781,0.6351,0.5579,0.723,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
126,0.4773,0.3992,0.5706,0.6351,0.5579,0.723,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
129,0.4773,0.3992,0.5706,0.6275,0.55,0.7158,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
131,0.4773,0.3992,0.5706,0.6198,0.5421,0.7087,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
135,0.4773,0.3992,0.5706,0.6122,0.5343,0.7014,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
140,0.4697,0.3918,0.563,0.6122,0.5343,0.7014,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
145,0.4621,0.3844,0.5555,0.6045,0.5264,0.6942,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
146,0.4621,0.3844,0.5555,0.5969,0.5186,0.687,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
149,0.4545,0.3771,0.5479,0.5969,0.5186,0.687,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
154,0.447,0.3697,0.5404,0.5892,0.5108,0.6797,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
161,0.447,0.3697,0.5404,0.5816,0.503,0.6724,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
163,0.4394,0.3624,0.5328,0.5816,0.503,0.6724,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
166,0.4394,0.3624,0.5328,0.5739,0.4953,0.6651,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
168,0.4318,0.3551,0.5252,0.5663,0.4875,0.6577,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
179,0.4318,0.3551,0.5252,0.5586,0.4798,0.6504,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
180,0.4318,0.3551,0.5252,0.551,0.4721,0.643,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
182,0.4242,0.3478,0.5175,0.551,0.4721,0.643,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
189,0.4165,0.3404,0.5097,0.551,0.4721,0.643,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
192,0.4088,0.333,0.502,0.551,0.4721,0.643,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
196,0.4088,0.333,0.502,0.5433,0.4644,0.6356,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
200,0.4011,0.3256,0.4942,0.5433,0.4644,0.6356,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
203,0.4011,0.3256,0.4942,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
208,0.3934,0.3182,0.4863,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
210,0.378,0.3036,0.4706,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
217,0.378,0.3036,0.4706,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
220,0.3702,0.2963,0.4627,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
224,0.3625,0.289,0.4548,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
233,0.3548,0.2818,0.4468,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
238,0.3471,0.2745,0.4389,0.5201,0.4413,0.6131,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
245,0.3471,0.2745,0.4389,0.5046,0.4258,0.598,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
250,0.3471,0.2745,0.4389,0.4968,0.4181,0.5904,45,65,3606,3610,4018,2,"CDMPv535_ABMI"
254,0.3471,0.2745,0.4389,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
256,0.3394,0.2673,0.4309,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
257,0.3317,0.2602,0.4229,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
259,0.3317,0.2602,0.4229,0.4813,0.4028,0.5751,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
262,0.3317,0.2602,0.4229,0.4736,0.3952,0.5674,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
263,0.3317,0.2602,0.4229,0.458,0.3801,0.552,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
266,0.3317,0.2602,0.4229,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
268,0.3163,0.2459,0.4068,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
283,0.3085,0.2388,0.3987,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
287,0.3085,0.2388,0.3987,0.4425,0.365,0.5365,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
294,0.3085,0.2388,0.3987,0.4347,0.3575,0.5287,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
295,0.3085,0.2388,0.3987,0.427,0.35,0.5209,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
310,0.3085,0.2388,0.3987,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
318,0.3006,0.2315,0.3904,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
321,0.2927,0.2242,0.3821,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
322,0.2769,0.2098,0.3654,0.4033,0.3271,0.4971,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
324,0.269,0.2027,0.357,0.4033,0.3271,0.4971,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
327,0.269,0.2027,0.357,0.3953,0.3196,0.4891,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
329,0.269,0.2027,0.357,0.3795,0.3045,0.473,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
336,0.2611,0.1955,0.3486,0.3795,0.3045,0.473,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
343,0.2611,0.1955,0.3486,0.3637,0.2896,0.4568,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
347,0.2611,0.1955,0.3486,0.3558,0.2822,0.4487,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
348,0.2611,0.1955,0.3486,0.3477,0.2746,0.4404,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
350,0.2611,0.1955,0.3486,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
352,0.2532,0.1884,0.3401,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
356,0.2452,0.1814,0.3317,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
366,0.2373,0.1743,0.3231,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
371,0.2294,0.1673,0.3146,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
375,0.2215,0.1604,0.306,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
388,0.2215,0.1604,0.306,0.3316,0.2594,0.4237,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
390,0.2215,0.1604,0.306,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
393,0.213,0.1528,0.2969,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
403,0.2045,0.1453,0.2877,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
408,0.196,0.1379,0.2785,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
410,0.1874,0.1305,0.2693,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
411,0.1789,0.1231,0.26,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
413,0.1704,0.1159,0.2506,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
419,0.1704,0.1159,0.2506,0.3152,0.2442,0.4068,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
424,0.1704,0.1159,0.2506,0.3069,0.2365,0.3982,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
444,0.1619,0.1087,0.2411,0.3069,0.2365,0.3982,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
452,0.1619,0.1087,0.2411,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
462,0.1534,0.1015,0.2316,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
483,0.1438,0.0934,0.2213,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
500,0.1438,0.0934,0.2213,0.2986,0.2289,0.3896,15,35,3606,3610,4018,2,"CDMPv535_ABMI"
512,0.1438,0.0934,0.2213,0.2901,0.221,0.3807,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
527,0.1342,0.0854,0.2109,0.2901,0.221,0.3807,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
531,0.1342,0.0854,0.2109,0.2815,0.2132,0.3718,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
538,0.1246,0.0775,0.2003,0.2815,0.2132,0.3718,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
545,0.1246,0.0775,0.2003,0.273,0.2054,0.3629,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
578,0.115,0.0698,0.1896,0.273,0.2054,0.3629,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
627,0.1054,0.0622,0.1788,0.273,0.2054,0.3629,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
633,0.0958,0.0547,0.1679,0.273,0.2054,0.3629,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
636,0.0958,0.0547,0.1679,0.2642,0.1973,0.3537,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
637,0.0863,0.0475,0.1568,0.2554,0.1893,0.3445,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
687,0.0863,0.0475,0.1568,0.2463,0.181,0.335,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
707,0.0767,0.0404,0.1455,0.2463,0.181,0.335,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
708,0.0767,0.0404,0.1455,0.2371,0.1728,0.3254,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
714,0.0767,0.0404,0.1455,0.228,0.1646,0.3158,NA,NA,3606,3610,4018,2,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,4018,3,"CDMPv535_ABMI"
1,0.9545,0.9197,0.9907,0.9545,0.9197,0.9907,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
2,0.9394,0.8996,0.981,0.947,0.9095,0.986,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
3,0.9242,0.8802,0.9705,0.947,0.9095,0.986,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
5,0.9167,0.8707,0.965,0.9318,0.8898,0.9758,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
6,0.9091,0.8613,0.9595,0.9318,0.8898,0.9758,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
7,0.8939,0.8429,0.948,0.9242,0.8802,0.9705,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
9,0.8864,0.8338,0.9422,0.9242,0.8802,0.9705,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
10,0.8712,0.8159,0.9303,0.9242,0.8802,0.9705,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
13,0.8636,0.807,0.9242,0.9242,0.8802,0.9705,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
14,0.8333,0.7721,0.8994,0.9242,0.8802,0.9705,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
18,0.8333,0.7721,0.8994,0.9167,0.8707,0.965,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
19,0.8333,0.7721,0.8994,0.9091,0.8613,0.9595,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
22,0.8333,0.7721,0.8994,0.9015,0.8521,0.9538,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
23,0.8258,0.7635,0.8931,0.9015,0.8521,0.9538,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
24,0.8258,0.7635,0.8931,0.8939,0.8429,0.948,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
25,0.8182,0.755,0.8867,0.8864,0.8338,0.9422,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
26,0.8106,0.7464,0.8803,0.8864,0.8338,0.9422,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
28,0.7727,0.7044,0.8476,0.8788,0.8248,0.9363,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
30,0.7652,0.6961,0.841,0.8788,0.8248,0.9363,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
31,0.7576,0.6879,0.8343,0.8788,0.8248,0.9363,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
33,0.7576,0.6879,0.8343,0.8712,0.8159,0.9303,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
34,0.7576,0.6879,0.8343,0.8636,0.807,0.9242,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
35,0.7273,0.6551,0.8074,0.8561,0.7982,0.9181,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
36,0.7197,0.647,0.8005,0.8409,0.7808,0.9057,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
39,0.7121,0.6389,0.7937,0.8409,0.7808,0.9057,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
41,0.7045,0.6309,0.7868,0.8409,0.7808,0.9057,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
42,0.697,0.6228,0.7799,0.8409,0.7808,0.9057,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
44,0.6894,0.6148,0.773,0.8333,0.7721,0.8994,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
49,0.6818,0.6068,0.7661,0.8258,0.7635,0.8931,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
50,0.6818,0.6068,0.7661,0.8182,0.755,0.8867,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
55,0.6742,0.5989,0.7591,0.8182,0.755,0.8867,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
56,0.6439,0.5672,0.731,0.803,0.738,0.8738,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
59,0.6364,0.5594,0.724,0.803,0.738,0.8738,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
60,0.6364,0.5594,0.724,0.7955,0.7295,0.8673,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
62,0.6212,0.5437,0.7097,0.7955,0.7295,0.8673,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
63,0.5985,0.5204,0.6882,0.7652,0.6961,0.841,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
65,0.5985,0.5204,0.6882,0.7576,0.6879,0.8343,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
70,0.5833,0.505,0.6738,0.7499,0.6796,0.8276,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
72,0.5758,0.4973,0.6666,0.7499,0.6796,0.8276,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
75,0.5682,0.4897,0.6593,0.7499,0.6796,0.8276,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
77,0.5606,0.482,0.652,0.7423,0.6713,0.8208,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
78,0.553,0.4744,0.6447,0.7423,0.6713,0.8208,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
82,0.553,0.4744,0.6447,0.727,0.6548,0.8071,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
84,0.5455,0.4668,0.6374,0.7193,0.6465,0.8003,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
86,0.5455,0.4668,0.6374,0.704,0.6302,0.7865,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
91,0.5303,0.4516,0.6227,0.6964,0.6221,0.7795,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
95,0.5303,0.4516,0.6227,0.6887,0.614,0.7725,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
97,0.5152,0.4366,0.6079,0.6811,0.6059,0.7655,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
100,0.5152,0.4366,0.6079,0.6734,0.5978,0.7585,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
104,0.5,0.4216,0.593,0.6734,0.5978,0.7585,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
105,0.5,0.4216,0.593,0.6657,0.5898,0.7515,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
110,0.5,0.4216,0.593,0.6581,0.5818,0.7444,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
112,0.4924,0.4141,0.5855,0.6504,0.5738,0.7373,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
114,0.4924,0.4141,0.5855,0.6428,0.5659,0.7302,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
119,0.4848,0.4067,0.5781,0.6351,0.5579,0.723,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
126,0.4773,0.3992,0.5706,0.6351,0.5579,0.723,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
129,0.4773,0.3992,0.5706,0.6275,0.55,0.7158,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
131,0.4773,0.3992,0.5706,0.6198,0.5421,0.7087,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
135,0.4773,0.3992,0.5706,0.6122,0.5343,0.7014,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
140,0.4697,0.3918,0.563,0.6122,0.5343,0.7014,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
145,0.4621,0.3844,0.5555,0.6045,0.5264,0.6942,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
146,0.4621,0.3844,0.5555,0.5969,0.5186,0.687,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
149,0.4545,0.3771,0.5479,0.5969,0.5186,0.687,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
154,0.447,0.3697,0.5404,0.5892,0.5108,0.6797,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
161,0.447,0.3697,0.5404,0.5816,0.503,0.6724,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
163,0.4394,0.3624,0.5328,0.5816,0.503,0.6724,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
166,0.4394,0.3624,0.5328,0.5739,0.4953,0.6651,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
168,0.4318,0.3551,0.5252,0.5663,0.4875,0.6577,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
179,0.4318,0.3551,0.5252,0.5586,0.4798,0.6504,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
180,0.4318,0.3551,0.5252,0.551,0.4721,0.643,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
182,0.4242,0.3478,0.5175,0.551,0.4721,0.643,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
189,0.4165,0.3404,0.5097,0.551,0.4721,0.643,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
192,0.4088,0.333,0.502,0.551,0.4721,0.643,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
196,0.4088,0.333,0.502,0.5433,0.4644,0.6356,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
200,0.4011,0.3256,0.4942,0.5433,0.4644,0.6356,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
203,0.4011,0.3256,0.4942,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
208,0.3934,0.3182,0.4863,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
210,0.378,0.3036,0.4706,0.5357,0.4568,0.6282,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
217,0.378,0.3036,0.4706,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
220,0.3702,0.2963,0.4627,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
224,0.3625,0.289,0.4548,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
233,0.3548,0.2818,0.4468,0.5279,0.449,0.6207,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
238,0.3471,0.2745,0.4389,0.5201,0.4413,0.6131,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
245,0.3471,0.2745,0.4389,0.5046,0.4258,0.598,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
250,0.3471,0.2745,0.4389,0.4968,0.4181,0.5904,45,65,3606,3610,4018,3,"CDMPv535_ABMI"
254,0.3471,0.2745,0.4389,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
256,0.3394,0.2673,0.4309,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
257,0.3317,0.2602,0.4229,0.4891,0.4105,0.5827,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
259,0.3317,0.2602,0.4229,0.4813,0.4028,0.5751,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
262,0.3317,0.2602,0.4229,0.4736,0.3952,0.5674,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
263,0.3317,0.2602,0.4229,0.458,0.3801,0.552,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
266,0.3317,0.2602,0.4229,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
268,0.3163,0.2459,0.4068,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
283,0.3085,0.2388,0.3987,0.4503,0.3725,0.5443,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
287,0.3085,0.2388,0.3987,0.4425,0.365,0.5365,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
294,0.3085,0.2388,0.3987,0.4347,0.3575,0.5287,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
295,0.3085,0.2388,0.3987,0.427,0.35,0.5209,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
310,0.3085,0.2388,0.3987,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
318,0.3006,0.2315,0.3904,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
321,0.2927,0.2242,0.3821,0.4191,0.3423,0.513,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
322,0.2769,0.2098,0.3654,0.4033,0.3271,0.4971,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
324,0.269,0.2027,0.357,0.4033,0.3271,0.4971,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
327,0.269,0.2027,0.357,0.3953,0.3196,0.4891,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
329,0.269,0.2027,0.357,0.3795,0.3045,0.473,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
336,0.2611,0.1955,0.3486,0.3795,0.3045,0.473,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
343,0.2611,0.1955,0.3486,0.3637,0.2896,0.4568,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
347,0.2611,0.1955,0.3486,0.3558,0.2822,0.4487,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
348,0.2611,0.1955,0.3486,0.3477,0.2746,0.4404,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
350,0.2611,0.1955,0.3486,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
352,0.2532,0.1884,0.3401,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
356,0.2452,0.1814,0.3317,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
366,0.2373,0.1743,0.3231,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
371,0.2294,0.1673,0.3146,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
375,0.2215,0.1604,0.306,0.3396,0.267,0.4321,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
388,0.2215,0.1604,0.306,0.3316,0.2594,0.4237,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
390,0.2215,0.1604,0.306,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
393,0.213,0.1528,0.2969,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
403,0.2045,0.1453,0.2877,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
408,0.196,0.1379,0.2785,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
410,0.1874,0.1305,0.2693,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
411,0.1789,0.1231,0.26,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
413,0.1704,0.1159,0.2506,0.3235,0.2519,0.4154,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
419,0.1704,0.1159,0.2506,0.3152,0.2442,0.4068,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
424,0.1704,0.1159,0.2506,0.3069,0.2365,0.3982,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
444,0.1619,0.1087,0.2411,0.3069,0.2365,0.3982,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
452,0.1619,0.1087,0.2411,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
462,0.1534,0.1015,0.2316,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
483,0.1438,0.0934,0.2213,0.2986,0.2289,0.3896,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
500,0.1438,0.0934,0.2213,0.2986,0.2289,0.3896,15,35,3606,3610,4018,3,"CDMPv535_ABMI"
512,0.1438,0.0934,0.2213,0.2901,0.221,0.3807,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
527,0.1342,0.0854,0.2109,0.2901,0.221,0.3807,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
531,0.1342,0.0854,0.2109,0.2815,0.2132,0.3718,NA,NA,3606,3610,4018,3,"CDMPv535_ABMI"
