"time","target_survival","target_survival_lb","target_survival_ub","comparator_survival","comparator_survival_lb","comparator_survival_ub","target_at_risk","comparator_at_risk","target_id","comparator_id","outcome_id","analysis_id","database_id"
100,0.6061,0.5282,0.6954,0.7402,0.6687,0.8193,80,97,3606,3610,3997,4,"CDMPv535_ABMI"
103,0.6061,0.5282,0.6954,0.7402,0.6687,0.8193,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
104,0.5909,0.5127,0.681,0.7402,0.6687,0.8193,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
105,0.5909,0.5127,0.681,0.7324,0.6603,0.8124,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
110,0.5909,0.5127,0.681,0.7246,0.6519,0.8054,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
112,0.5833,0.505,0.6738,0.7168,0.6435,0.7984,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
114,0.5833,0.505,0.6738,0.709,0.6352,0.7914,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
119,0.5758,0.4973,0.6666,0.7012,0.6269,0.7844,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
126,0.5682,0.4897,0.6593,0.7012,0.6269,0.7844,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
129,0.5682,0.4897,0.6593,0.6934,0.6186,0.7773,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
131,0.5682,0.4897,0.6593,0.6856,0.6103,0.7702,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
135,0.5682,0.4897,0.6593,0.6778,0.6021,0.7631,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
140,0.5606,0.482,0.652,0.6778,0.6021,0.7631,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
145,0.553,0.4744,0.6447,0.67,0.5939,0.7559,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
146,0.553,0.4744,0.6447,0.6623,0.5857,0.7488,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
149,0.5455,0.4668,0.6374,0.6623,0.5857,0.7488,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
150,0.5455,0.4668,0.6374,0.6623,0.5857,0.7488,72,85,3606,3610,3997,4,"CDMPv535_ABMI"
154,0.5455,0.4668,0.6374,0.6545,0.5776,0.7416,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
161,0.5455,0.4668,0.6374,0.6467,0.5695,0.7343,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
163,0.5379,0.4592,0.63,0.6467,0.5695,0.7343,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
166,0.5379,0.4592,0.63,0.6389,0.5614,0.7271,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
168,0.5303,0.4516,0.6227,0.6311,0.5533,0.7198,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
175,0.5303,0.4516,0.6227,0.6233,0.5452,0.7125,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
179,0.5303,0.4516,0.6227,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,4,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3997,5,"CDMPv535_ABMI"
1,0.9621,0.9301,0.9952,0.9697,0.9409,0.9994,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
2,0.947,0.9095,0.986,0.9621,0.9301,0.9952,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
3,0.9394,0.8996,0.981,0.9621,0.9301,0.9952,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
5,0.9394,0.8996,0.981,0.947,0.9095,0.986,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
7,0.9318,0.8898,0.9758,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
9,0.9242,0.8802,0.9705,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
10,0.9167,0.8707,0.965,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
13,0.9091,0.8613,0.9595,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
14,0.8788,0.8248,0.9363,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
19,0.8788,0.8248,0.9363,0.9318,0.8897,0.9758,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
22,0.8788,0.8248,0.9363,0.9241,0.88,0.9705,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
23,0.8712,0.8159,0.9303,0.9241,0.88,0.9705,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
25,0.8636,0.807,0.9242,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
26,0.8561,0.7982,0.9181,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
28,0.8182,0.755,0.8867,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
31,0.8106,0.7464,0.8803,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
34,0.8106,0.7464,0.8803,0.9088,0.861,0.9594,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
35,0.7879,0.7211,0.8608,0.9012,0.8516,0.9537,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
36,0.7727,0.7044,0.8476,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
39,0.7652,0.6961,0.841,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
42,0.7576,0.6879,0.8343,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
44,0.75,0.6797,0.8276,0.8783,0.8241,0.936,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
49,0.7424,0.6714,0.8209,0.8783,0.8241,0.936,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
50,0.7424,0.6714,0.8209,0.8707,0.8151,0.93,98,115,3606,3610,3997,5,"CDMPv535_ABMI"
56,0.7121,0.6389,0.7937,0.863,0.8062,0.9239,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
59,0.7045,0.6309,0.7868,0.863,0.8062,0.9239,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
60,0.7045,0.6309,0.7868,0.8554,0.7973,0.9177,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
62,0.6894,0.6148,0.773,0.8554,0.7973,0.9177,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
63,0.6742,0.5989,0.7591,0.8172,0.7537,0.8861,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
65,0.6742,0.5989,0.7591,0.8096,0.7451,0.8796,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
70,0.6667,0.5909,0.7521,0.8018,0.7365,0.8731,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
77,0.6591,0.583,0.7451,0.7941,0.7279,0.8665,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
78,0.6515,0.5751,0.7381,0.7941,0.7279,0.8665,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
82,0.6515,0.5751,0.7381,0.7787,0.7108,0.8532,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
84,0.6439,0.5672,0.731,0.771,0.7023,0.8465,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
86,0.6439,0.5672,0.731,0.7633,0.6938,0.8397,NA,NA,3606,3610,3997,5,"CDMPv535_ABMI"
0,1,1,1,1,1,1,107,107,3606,3610,3997,6,"CDMPv535_ABMI"
1,0.9626,0.9273,0.9992,0.9626,0.9273,0.9992,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
2,0.9439,0.9013,0.9885,0.9439,0.9013,0.9885,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
3,0.9346,0.8889,0.9826,0.9135,0.8609,0.9692,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
4,0.9346,0.8889,0.9826,0.9032,0.8479,0.9622,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
5,0.9346,0.8889,0.9826,0.8928,0.8348,0.9549,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
6,0.9346,0.8889,0.9826,0.8718,0.8089,0.9396,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
7,0.9252,0.8767,0.9764,0.8503,0.783,0.9234,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
9,0.9159,0.8648,0.97,0.8503,0.783,0.9234,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
13,0.9065,0.853,0.9634,0.8503,0.783,0.9234,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
14,0.8785,0.8187,0.9426,0.8385,0.7687,0.9146,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
19,0.8785,0.8187,0.9426,0.8254,0.7527,0.9051,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
20,0.8785,0.8187,0.9426,0.8123,0.7369,0.8954,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
23,0.8785,0.8187,0.9426,0.7987,0.7207,0.8853,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
24,0.8785,0.8187,0.9426,0.7852,0.7047,0.8749,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
25,0.8692,0.8076,0.9355,0.7577,0.6727,0.8534,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
26,0.8598,0.7965,0.9282,0.7436,0.6566,0.8422,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
28,0.8131,0.7425,0.8904,0.6853,0.591,0.7946,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
29,0.8131,0.7425,0.8904,0.6639,0.5654,0.7795,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
30,0.8131,0.7425,0.8904,0.6402,0.537,0.7631,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
31,0.803,0.731,0.8822,0.6402,0.537,0.7631,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
35,0.7726,0.6964,0.857,0.6402,0.537,0.7631,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
36,0.7522,0.6738,0.8398,0.6065,0.494,0.7446,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
39,0.7421,0.6626,0.8311,0.5728,0.4534,0.7236,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
42,0.7319,0.6514,0.8223,0.5728,0.4534,0.7236,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
44,0.7216,0.6401,0.8134,0.5728,0.4534,0.7236,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
49,0.7113,0.6289,0.8044,0.5728,0.4534,0.7236,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
50,0.7113,0.6289,0.8044,0.5728,0.4534,0.7236,69,15,3606,3610,3997,6,"CDMPv535_ABMI"
56,0.67,0.5847,0.7679,0.4847,0.3487,0.6736,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
58,0.67,0.5847,0.7679,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
59,0.6591,0.5729,0.7581,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
62,0.6479,0.561,0.7482,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
63,0.6255,0.5373,0.7282,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
70,0.6135,0.5245,0.7176,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
77,0.601,0.5112,0.7066,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
84,0.5882,0.4976,0.6953,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
91,0.5595,0.4669,0.6705,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
97,0.5452,0.4517,0.658,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
100,0.5452,0.4517,0.658,0.4241,0.2785,0.6459,37,-5,3606,3610,3997,6,"CDMPv535_ABMI"
104,0.5304,0.4362,0.645,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
112,0.5157,0.4209,0.6319,0.4241,0.2785,0.6459,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
115,0.5157,0.4209,0.6319,0.212,0.0498,0.9025,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
119,0.5001,0.4046,0.6181,0.212,0.0498,0.9025,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
145,0.4822,0.3856,0.6031,0.212,0.0498,0.9025,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
149,0.4621,0.364,0.5867,0.212,0.0498,0.9025,NA,NA,3606,3610,3997,6,"CDMPv535_ABMI"
150,0.4621,0.364,0.5867,0.212,0.0498,0.9025,23,-5,3606,3610,3997,6,"CDMPv535_ABMI"
0,1,1,1,1,1,1,132,132,3606,3610,3997,7,"CDMPv535_ABMI"
1,0.9621,0.9301,0.9952,0.9697,0.9409,0.9994,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
2,0.947,0.9095,0.986,0.9621,0.9301,0.9952,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
3,0.9394,0.8996,0.981,0.9621,0.9301,0.9952,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
5,0.9394,0.8996,0.981,0.947,0.9095,0.986,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
7,0.9318,0.8898,0.9758,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
9,0.9242,0.8802,0.9705,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
10,0.9167,0.8707,0.965,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
13,0.9091,0.8613,0.9595,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
14,0.8788,0.8248,0.9363,0.9394,0.8996,0.981,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
19,0.8788,0.8248,0.9363,0.9318,0.8897,0.9758,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
22,0.8788,0.8248,0.9363,0.9241,0.88,0.9705,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
23,0.8712,0.8159,0.9303,0.9241,0.88,0.9705,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
25,0.8636,0.807,0.9242,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
26,0.8561,0.7982,0.9181,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
28,0.8182,0.755,0.8867,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
31,0.8106,0.7464,0.8803,0.9165,0.8704,0.965,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
34,0.8106,0.7464,0.8803,0.9088,0.861,0.9594,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
35,0.7879,0.7211,0.8608,0.9012,0.8516,0.9537,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
36,0.7727,0.7044,0.8476,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
39,0.7652,0.6961,0.841,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
42,0.7576,0.6879,0.8343,0.8859,0.8332,0.942,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
44,0.75,0.6797,0.8276,0.8783,0.8241,0.936,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
49,0.7424,0.6714,0.8209,0.8783,0.8241,0.936,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
50,0.7424,0.6714,0.8209,0.8707,0.8151,0.93,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
56,0.7121,0.6389,0.7937,0.863,0.8062,0.9239,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
59,0.7045,0.6309,0.7868,0.863,0.8062,0.9239,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
60,0.7045,0.6309,0.7868,0.8554,0.7973,0.9177,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
62,0.6894,0.6148,0.773,0.8554,0.7973,0.9177,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
63,0.6742,0.5989,0.7591,0.8172,0.7537,0.8861,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
65,0.6742,0.5989,0.7591,0.8096,0.7451,0.8796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
70,0.6667,0.5909,0.7521,0.8018,0.7365,0.8731,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
77,0.6591,0.583,0.7451,0.7941,0.7279,0.8665,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
78,0.6515,0.5751,0.7381,0.7941,0.7279,0.8665,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
82,0.6515,0.5751,0.7381,0.7787,0.7108,0.8532,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
84,0.6439,0.5672,0.731,0.771,0.7023,0.8465,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
86,0.6439,0.5672,0.731,0.7633,0.6938,0.8397,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
91,0.6288,0.5515,0.7169,0.7556,0.6854,0.8329,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
94,0.6212,0.5437,0.7097,0.7556,0.6854,0.8329,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
95,0.6212,0.5437,0.7097,0.7479,0.677,0.8261,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
97,0.6061,0.5282,0.6954,0.7479,0.677,0.8261,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
100,0.6061,0.5282,0.6954,0.7402,0.6687,0.8193,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
104,0.5909,0.5127,0.681,0.7402,0.6687,0.8193,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
105,0.5909,0.5127,0.681,0.7324,0.6603,0.8124,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
110,0.5909,0.5127,0.681,0.7246,0.6519,0.8054,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
112,0.5833,0.505,0.6738,0.7168,0.6435,0.7984,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
114,0.5833,0.505,0.6738,0.709,0.6352,0.7914,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
119,0.5758,0.4973,0.6666,0.7012,0.6269,0.7844,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
126,0.5682,0.4897,0.6593,0.7012,0.6269,0.7844,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
129,0.5682,0.4897,0.6593,0.6934,0.6186,0.7773,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
131,0.5682,0.4897,0.6593,0.6856,0.6103,0.7702,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
135,0.5682,0.4897,0.6593,0.6778,0.6021,0.7631,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
140,0.5606,0.482,0.652,0.6778,0.6021,0.7631,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
145,0.553,0.4744,0.6447,0.67,0.5939,0.7559,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
146,0.553,0.4744,0.6447,0.6623,0.5857,0.7488,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
149,0.5455,0.4668,0.6374,0.6623,0.5857,0.7488,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
154,0.5455,0.4668,0.6374,0.6545,0.5776,0.7416,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
161,0.5455,0.4668,0.6374,0.6467,0.5695,0.7343,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
163,0.5379,0.4592,0.63,0.6467,0.5695,0.7343,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
166,0.5379,0.4592,0.63,0.6389,0.5614,0.7271,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
168,0.5303,0.4516,0.6227,0.6311,0.5533,0.7198,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
175,0.5303,0.4516,0.6227,0.6233,0.5452,0.7125,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
179,0.5303,0.4516,0.6227,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
182,0.5227,0.4441,0.6153,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
183,0.5152,0.4366,0.6079,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
189,0.5075,0.4289,0.6004,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
192,0.4998,0.4213,0.5928,0.6155,0.5372,0.7052,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
196,0.4998,0.4213,0.5928,0.6077,0.5292,0.6979,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
200,0.4921,0.4137,0.5853,0.6077,0.5292,0.6979,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
203,0.4921,0.4137,0.5853,0.5921,0.5133,0.6831,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
208,0.4844,0.4062,0.5777,0.5921,0.5133,0.6831,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
210,0.469,0.3911,0.5625,0.5921,0.5133,0.6831,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
217,0.469,0.3911,0.5625,0.5842,0.5052,0.6756,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
220,0.4613,0.3836,0.5549,0.5842,0.5052,0.6756,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
224,0.4536,0.3761,0.5472,0.5842,0.5052,0.6756,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
233,0.446,0.3686,0.5395,0.5842,0.5052,0.6756,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
238,0.4383,0.3612,0.5318,0.5763,0.4972,0.6681,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
244,0.4383,0.3612,0.5318,0.5684,0.4892,0.6606,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
245,0.4306,0.3537,0.5241,0.5527,0.4732,0.6454,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
250,0.4306,0.3537,0.5241,0.5448,0.4653,0.6378,56,70,3606,3610,3997,7,"CDMPv535_ABMI"
254,0.4306,0.3537,0.5241,0.5369,0.4573,0.6302,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
256,0.4229,0.3463,0.5164,0.5369,0.4573,0.6302,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
257,0.4152,0.3389,0.5086,0.5369,0.4573,0.6302,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
259,0.4152,0.3389,0.5086,0.529,0.4494,0.6226,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
262,0.4152,0.3389,0.5086,0.5211,0.4416,0.6149,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
263,0.4152,0.3389,0.5086,0.5053,0.4259,0.5995,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
266,0.4152,0.3389,0.5086,0.4974,0.4181,0.5918,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
268,0.3921,0.3169,0.4852,0.4974,0.4181,0.5918,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
283,0.3844,0.3096,0.4774,0.4974,0.4181,0.5918,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
287,0.3844,0.3096,0.4774,0.4895,0.4103,0.584,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
289,0.3768,0.3023,0.4695,0.4895,0.4103,0.584,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
294,0.3768,0.3023,0.4695,0.4816,0.4025,0.5762,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
295,0.3768,0.3023,0.4695,0.4737,0.3948,0.5684,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
316,0.3689,0.2949,0.4615,0.4737,0.3948,0.5684,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
318,0.3611,0.2875,0.4535,0.4737,0.3948,0.5684,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
321,0.3532,0.2801,0.4454,0.4737,0.3948,0.5684,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
322,0.3375,0.2654,0.4292,0.4576,0.379,0.5526,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
327,0.3375,0.2654,0.4292,0.4496,0.3712,0.5446,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
329,0.3297,0.2581,0.4211,0.4336,0.3556,0.5286,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
336,0.3218,0.2508,0.4129,0.4336,0.3556,0.5286,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
338,0.314,0.2436,0.4047,0.4336,0.3556,0.5286,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
343,0.314,0.2436,0.4047,0.4175,0.3401,0.5125,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
347,0.314,0.2436,0.4047,0.4095,0.3324,0.5044,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
348,0.314,0.2436,0.4047,0.4013,0.3246,0.4961,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
350,0.314,0.2436,0.4047,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
352,0.3061,0.2363,0.3965,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
356,0.2983,0.2291,0.3882,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
366,0.2904,0.222,0.38,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
371,0.2826,0.2148,0.3717,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
375,0.2747,0.2077,0.3633,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
384,0.2669,0.2006,0.355,0.3931,0.3167,0.4879,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
390,0.2669,0.2006,0.355,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
393,0.2585,0.1931,0.3462,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
403,0.2502,0.1855,0.3374,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
410,0.2418,0.178,0.3285,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
411,0.2335,0.1706,0.3196,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
413,0.2252,0.1632,0.3107,0.3849,0.3089,0.4796,NA,NA,3606,3610,3997,7,"CDMPv535_ABMI"
